Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
,4585.64,3911.28,4581.03,4415.9,4282.05,3834.36,4175.38,4596.41,4700,4303.08,4122.05,4374.87,4512.31,4280.51
,4581.54,3911.28,4588.72,4407.69,4281.03,3843.08,4183.59,4600.51,4708.21,4308.72,4119.49,4372.31,4519.49,4278.97
,4585.13,3910.77,4589.23,4411.79,4281.54,3848.72,4187.69,4606.15,4714.87,4312.31,4121.03,4373.33,4522.56,4281.03
,4588.21,3908.72,4575.38,4411.79,4282.05,3842.56,4181.54,4603.59,4706.15,4308.21,4120.51,4373.85,4521.03,4283.08
,4586.15,3910.26,4561.54,4412.82,4281.03,3833.33,4171.79,4601.03,4697.44,4298.97,4108.21,4365.13,4517.95,4277.44
,4587.18,3909.74,4567.69,4415.38,4282.05,3836.92,4170.77,4601.54,4701.03,4299.49,4107.18,4362.05,4518.46,4273.33
,4586.15,3909.74,4588.21,4414.36,4289.74,3846.67,4183.08,4608.21,4712.82,4311.79,4123.08,4378.97,4534.36,4289.74
,4574.87,3910.26,4598.97,4415.38,4296.92,3847.69,4188.21,4612.31,4713.85,4315.9,4128.21,4391.28,4541.03,4302.05
,4567.69,3908.21,4591.28,4415.9,4295.9,3843.59,4179.49,4603.59,4705.13,4305.64,4119.49,4379.49,4523.59,4285.64
,4596.41,3910.26,4574.36,4414.36,4293.85,3841.54,4173.85,4589.23,4700.51,4296.92,4116.92,4367.18,4524.1,4275.38
,4628.21,3911.28,4569.74,4416.41,4292.31,3837.44,4175.9,4586.67,4701.03,4296.41,4116.41,4374.36,4542.05,4288.72
,4609.74,3902.56,4576.41,4407.69,4291.28,3838.97,4182.05,4594.87,4701.54,4297.44,4111.79,4376.92,4540,4291.28
,4584.1,3900.51,4573.85,4404.1,4294.36,3845.64,4187.18,4604.1,4704.62,4299.49,4110.26,4366.15,4532.82,4280
,4592.82,3910.26,4560,4428.72,4295.38,3847.69,4183.08,4602.56,4704.62,4300,4110.77,4362.05,4540.51,4278.46
,4597.44,3912.31,4562.05,4434.87,4293.85,3844.1,4177.44,4592.82,4698.46,4297.44,4106.15,4367.69,4537.44,4280
,4575.9,3907.69,4575.9,4409.74,4292.82,3836.92,4175.9,4586.67,4690.26,4292.31,4101.54,4367.69,4523.08,4277.95
,4561.54,3910.26,4572.31,4413.33,4287.69,3830.77,4178.46,4585.64,4686.15,4292.31,4102.05,4362.05,4525.64,4276.41
,4547.69,3911.28,4566.67,4437.95,4282.56,3829.23,4183.08,4589.74,4689.74,4294.36,4103.08,4363.59,4537.95,4275.38
,4522.05,3906.67,4572.82,4436.92,4287.69,3830.26,4183.08,4594.36,4695.38,4295.9,4102.56,4364.62,4537.95,4270.26
,4516.92,3916.41,4568.72,4425.64,4293.85,3828.72,4183.59,4597.44,4695.9,4294.87,4097.95,4361.54,4524.62,4264.1
,4509.23,3925.64,4560,4417.95,4287.69,3829.74,4184.1,4593.85,4694.36,4293.33,4093.33,4359.49,4522.05,4267.69
,4488.21,3916.41,4560.51,4418.46,4278.46,3831.28,4179.49,4591.79,4695.38,4295.9,4093.85,4355.9,4531.79,4278.46
,4486.15,3913.85,4557.95,4438.97,4278.97,3824.1,4168.72,4595.9,4694.36,4296.41,4094.87,4352.82,4531.28,4279.49
,4492.82,3926.67,4554.87,4444.62,4283.08,3815.38,4170.26,4592.82,4689.23,4293.33,4094.36,4355.38,4528.21,4275.38
,4491.28,3931.79,4559.49,4429.23,4281.54,3821.54,4183.59,4586.67,4688.21,4294.87,4102.05,4364.1,4536.41,4281.03
,4488.21,3927.69,4568.21,4425.64,4278.97,3828.21,4183.08,4585.64,4690.26,4297.95,4105.13,4366.67,4544.1,4283.08
,4487.69,3925.64,4567.69,4432.31,4277.95,3820.51,4177.44,4586.67,4688.21,4290.26,4094.36,4358.97,4537.44,4279.49
,4474.36,3922.56,4551.28,4427.18,4274.87,3815.38,4180.51,4584.62,4684.1,4280,4088.72,4349.74,4528.21,4276.41
,4449.74,3927.18,4544.1,4423.59,4277.95,3823.59,4186.67,4582.56,4683.59,4283.08,4090.77,4346.67,4527.18,4277.44
,4426.67,3921.03,4547.18,4432.82,4278.46,3833.33,4190.26,4587.18,4688.72,4291.79,4092.82,4349.74,4525.64,4279.49
,4417.44,3907.18,4545.64,4424.62,4269.23,3832.31,4187.18,4590.26,4689.23,4291.28,4091.28,4350.26,4517.95,4272.82
,4417.95,3923.59,4547.69,4409.23,4262.05,3821.54,4174.36,4580.51,4678.46,4280,4079.49,4343.08,4505.64,4263.59
,4420.51,3956.41,4553.85,4425.13,4264.1,3813.85,4165.13,4566.67,4664.62,4267.69,4064.62,4332.31,4491.79,4261.54
,4432.82,3970.77,4551.28,4455.38,4266.15,3818.46,4170.77,4567.18,4663.08,4265.13,4062.56,4331.79,4480.51,4266.15
,4441.03,3976.41,4544.62,4450.26,4266.67,3817.44,4173.33,4565.64,4663.59,4265.13,4058.97,4330.77,4473.33,4261.54
,4446.15,3987.69,4541.03,4425.13,4265.13,3804.62,4167.69,4555.38,4657.95,4255.38,4043.59,4318.97,4460.51,4249.23
,4461.54,3990.77,4534.87,4430.77,4261.54,3796.41,4166.15,4553.33,4653.85,4247.18,4033.85,4312.82,4443.59,4241.03
,4469.23,3988.72,4532.82,4451.28,4267.69,3804.1,4168.72,4554.87,4650.26,4246.67,4034.87,4316.41,4440,4241.54
,4473.85,3986.67,4539.49,4448.72,4277.95,3815.9,4172.31,4555.38,4651.28,4249.23,4037.95,4324.1,4447.69,4245.13
,4489.23,3979.49,4538.46,4433.85,4273.33,3810.26,4171.79,4557.44,4654.36,4244.1,4033.85,4322.05,4442.56,4240.51
,4489.74,3971.79,4532.82,4435.38,4268.72,3796.92,4166.67,4552.31,4651.79,4234.87,4023.08,4307.18,4429.23,4232.82
,4489.23,3971.28,4532.31,4445.13,4275.9,3803.59,4166.67,4553.85,4654.36,4237.44,4024.62,4302.56,4431.79,4230.77
,4520.51,3978.97,4529.23,4437.95,4282.56,3813.85,4170.26,4568.72,4663.08,4248.72,4033.85,4311.79,4443.08,4239.49
,4544.1,3980.51,4528.72,4423.59,4281.03,3805.64,4171.79,4574.36,4665.13,4251.28,4035.38,4316.92,4444.62,4248.21
,4538.97,3975.9,4532.82,4429.74,4282.56,3803.08,4170.26,4571.28,4665.64,4248.72,4033.33,4315.38,4438.46,4248.21
,4553.33,3974.87,4530.26,4447.18,4288.72,3813.33,4170.77,4571.28,4672.82,4256.41,4035.9,4319.49,4436.41,4246.67
,4584.1,3975.9,4526.15,4444.62,4293.85,3817.44,4171.79,4572.31,4672.82,4261.03,4035.9,4322.05,4433.33,4247.18
,4586.15,3974.87,4527.18,4423.59,4293.33,3811.79,4169.74,4573.33,4670.77,4263.59,4031.79,4319.49,4430.26,4247.18
,4585.13,3971.28,4530.26,4412.31,4285.64,3804.62,4168.72,4572.82,4673.33,4263.59,4028.72,4315.9,4429.74,4246.15
,4598.46,3968.72,4526.15,4416.92,4277.95,3798.46,4166.67,4568.21,4671.79,4254.36,4023.08,4313.33,4426.67,4242.05
,4584.62,3968.72,4524.62,4427.18,4279.49,3801.03,4158.97,4569.74,4669.23,4253.33,4021.54,4316.92,4425.64,4240.51
,4550.77,3974.36,4530.77,4433.85,4287.69,3804.62,4153.33,4577.44,4671.79,4260.51,4028.72,4325.13,4427.69,4246.67
,4551.79,3975.9,4531.79,4425.13,4294.36,3802.05,4152.31,4576.92,4673.85,4262.56,4034.36,4330.77,4426.15,4251.79
,4571.79,3973.85,4527.69,4415.9,4296.92,3804.62,4145.13,4569.74,4673.85,4260.51,4034.87,4330.77,4430.26,4254.87
,4569.23,3979.49,4526.15,4428.72,4300,3811.79,4136.41,4573.85,4674.36,4262.56,4033.85,4325.64,4438.97,4259.49
,4565.64,3993.33,4528.72,4450.77,4310.26,3814.87,4141.54,4583.59,4676.92,4266.15,4034.87,4323.59,4439.49,4257.95
,4589.23,3998.46,4525.13,4443.08,4312.82,3808.72,4141.54,4576.41,4670.77,4263.59,4030.26,4317.95,4428.72,4251.79
,4623.59,4000,4513.85,4412.31,4301.54,3800,4128.72,4565.13,4664.1,4251.79,4018.46,4304.1,4415.9,4245.13
,4648.21,4004.62,4514.36,4418.97,4301.54,3800,4128.72,4572.31,4668.72,4248.21,4014.87,4302.56,4411.79,4239.49
,4672.82,4013.33,4524.1,4444.1,4312.31,3804.62,4138.46,4582.05,4675.38,4260.51,4024.62,4312.31,4423.08,4248.72
,4705.13,4028.21,4528.21,4436.92,4312.31,3805.64,4139.49,4580.51,4673.33,4260.51,4030.77,4316.41,4428.72,4265.13
,4732.82,4026.15,4522.56,4423.08,4303.08,3801.03,4136.41,4577.44,4669.74,4246.15,4021.54,4311.79,4406.15,4252.82
,4745.13,4010.77,4518.97,4430.26,4298.46,3798.97,4131.28,4581.03,4671.79,4246.67,4015.38,4307.69,4395.38,4237.44
,4764.1,4014.36,4522.56,4436.41,4303.59,3797.44,4124.62,4583.59,4676.92,4260.51,4030.26,4310.26,4427.69,4255.9
,4794.36,4020,4529.74,4432.31,4309.74,3792.82,4126.15,4576.41,4678.46,4265.13,4043.59,4312.31,4451.28,4275.9
,4814.36,4010.26,4535.9,4423.08,4310.77,3791.28,4131.79,4572.31,4674.87,4264.62,4040,4310.26,4445.64,4274.87
,4829.74,4006.67,4531.79,4411.79,4306.67,3793.85,4133.85,4575.9,4673.85,4265.13,4035.9,4310.26,4445.13,4271.79
,4868.21,4010.26,4522.56,4417.44,4308.72,3794.36,4133.85,4575.9,4675.9,4267.18,4037.95,4307.18,4448.72,4269.74
,4920,4002.56,4520.51,4433.85,4312.31,3793.33,4132.31,4575.38,4671.79,4265.13,4034.36,4300,4441.54,4265.64
,4962.05,3994.36,4529.74,4434.36,4312.31,3797.44,4133.33,4583.08,4672.82,4265.13,4035.38,4301.54,4446.67,4265.64
,5011.79,3996.41,4536.92,4424.1,4310.77,3801.54,4138.46,4589.23,4683.59,4273.85,4042.56,4309.74,4460,4268.21
,5072.82,3997.44,4528.72,4422.05,4312.82,3797.95,4140.51,4586.67,4687.69,4278.97,4041.54,4311.28,4455.9,4267.18
,5113.85,3991.79,4529.74,4429.23,4316.41,3792.31,4139.49,4586.67,4683.59,4277.44,4035.38,4310.26,4445.13,4265.64
,5172.31,3987.69,4538.46,4430.26,4314.87,3786.67,4143.59,4595.9,4685.13,4277.44,4035.38,4311.28,4443.59,4262.56
,5268.21,3995.38,4530.77,4424.62,4315.9,3784.62,4147.69,4601.03,4691.28,4280.51,4041.54,4311.28,4442.56,4261.54
,5334.87,4007.69,4519.49,4435.38,4320.51,3793.85,4151.28,4589.74,4691.28,4281.54,4044.1,4310.26,4442.05,4265.13
,5388.21,4012.82,4518.97,4444.62,4322.56,3799.49,4154.36,4581.54,4688.21,4280.51,4040,4311.79,4442.56,4263.08
,5474.87,4010.77,4517.95,4430.26,4323.08,3789.23,4147.18,4584.62,4687.18,4277.95,4032.31,4310.77,4434.36,4253.33
,5580.51,4011.79,4513.85,4431.28,4324.1,3781.54,4138.46,4585.13,4686.15,4275.38,4029.74,4308.21,4425.64,4249.23
,5673.33,4025.64,4509.74,4457.95,4320.51,3786.67,4139.49,4580.51,4682.56,4271.28,4029.74,4312.82,4427.69,4252.82
,5726.15,4037.44,4506.15,4465.64,4317.95,3786.15,4132.31,4574.87,4677.44,4262.56,4026.15,4313.85,4427.18,4249.23
,5780,4039.49,4510.77,4456.92,4322.05,3782.05,4121.54,4570.77,4675.38,4260.51,4027.18,4312.82,4426.15,4246.67
,5880.51,4053.33,4511.28,4458.46,4326.15,3782.56,4126.67,4574.36,4679.49,4270.26,4035.9,4322.56,4429.23,4255.9
,5972.82,4073.85,4505.64,4456.41,4325.64,3778.46,4132.82,4575.38,4678.46,4273.33,4032.82,4327.69,4422.05,4255.38
,6030.77,4075.38,4506.67,4450.77,4321.03,3774.87,4131.79,4569.74,4676.92,4271.28,4023.59,4322.56,4416.41,4245.64
,6106.15,4068.72,4505.64,4465.13,4318.46,3777.44,4134.87,4570.77,4684.1,4278.46,4028.72,4325.64,4424.1,4246.15
,6183.59,4086.15,4502.05,4485.64,4323.08,3775.38,4131.28,4574.87,4688.21,4279.49,4033.33,4333.33,4423.08,4247.69
,6250.77,4118.97,4498.97,4483.08,4328.72,3765.64,4120.51,4568.72,4678.97,4267.18,4023.08,4327.69,4410.77,4245.13
,6334.36,4130.26,4489.23,4472.31,4328.21,3761.03,4112.82,4554.87,4668.72,4261.03,4014.87,4322.05,4407.18,4244.62
,6391.79,4120.51,4487.69,4484.62,4327.18,3766.67,4111.79,4553.85,4672.82,4262.56,4017.44,4330.77,4414.36,4246.15
,6439.49,4123.08,4498.97,4492.31,4328.72,3773.85,4120,4565.13,4681.54,4265.64,4023.08,4340.51,4423.08,4249.74
,6497.44,4125.13,4495.9,4475.38,4326.15,3771.28,4122.05,4562.56,4674.36,4264.1,4018.46,4336.92,4420.51,4250.77
,6529.74,4109.23,4486.15,4473.33,4320,3757.95,4112.31,4549.23,4659.49,4251.28,4003.08,4327.18,4408.21,4237.95
,6575.38,4101.54,4483.08,4489.74,4318.97,3754.87,4114.87,4551.79,4663.08,4246.15,4001.54,4327.69,4408.21,4227.18
,6651.28,4108.21,4482.56,4493.33,4323.08,3766.67,4124.62,4557.95,4673.85,4257.95,4014.36,4339.49,4416.92,4235.9
,6691.28,4107.18,4491.79,4485.64,4325.13,3770.77,4121.54,4555.38,4671.79,4263.08,4016.41,4351.28,4415.38,4245.13
,6705.13,4098.46,4506.67,4490.26,4325.13,3768.72,4122.56,4558.97,4669.74,4260,4012.31,4356.92,4410.77,4240
,6744.62,4095.38,4498.97,4500,4327.18,3768.72,4127.69,4562.56,4670.77,4260.51,4013.85,4354.87,4411.28,4232.82
,6767.69,4090.26,4484.62,4494.36,4327.18,3764.1,4119.49,4555.38,4664.62,4254.87,4009.23,4351.79,4409.23,4228.21
,6766.67,4080,4492.31,4493.85,4326.15,3762.56,4112.31,4551.79,4661.54,4251.79,4003.59,4353.85,4404.1,4227.69
,6794.87,4074.36,4497.44,4500,4328.21,3767.69,4117.44,4556.41,4664.1,4259.49,4007.18,4362.05,4404.1,4231.79
,6841.03,4073.85,4488.21,4495.9,4333.85,3765.13,4120,4554.87,4661.54,4262.05,4013.33,4374.36,4409.74,4234.36
,6869.23,4075.9,4486.15,4502.56,4340,3762.05,4116.92,4550.26,4655.38,4258.46,4016.92,4387.18,4411.79,4240
,6871.79,4080,4503.08,4522.56,4344.62,3768.72,4120.51,4553.85,4658.97,4260,4020.51,4400,4411.79,4248.72
,6889.74,4083.59,4518.46,4525.64,4343.08,3771.79,4125.64,4557.95,4664.62,4263.59,4024.62,4414.87,4414.36,4250.26
,6920,4080.51,4514.36,4518.97,4342.05,3769.23,4123.08,4555.9,4663.08,4262.05,4027.18,4422.05,4412.82,4247.18
,6917.44,4073.85,4510.77,4518.46,4345.64,3768.21,4122.56,4559.49,4664.1,4262.56,4028.21,4422.05,4410.77,4249.23
,6906.67,4072.31,4513.85,4507.18,4346.67,3767.69,4124.1,4565.13,4665.13,4264.62,4024.62,4423.59,4413.85,4251.79
,6924.1,4071.28,4503.59,4503.08,4342.05,3769.74,4123.59,4560.51,4660,4260,4017.44,4424.62,4407.18,4245.13
,6933.33,4059.49,4491.79,4504.1,4338.46,3770.77,4120.51,4555.38,4660,4255.38,4015.9,4425.64,4401.03,4236.92
,6921.03,4052.31,4505.13,4493.85,4345.13,3768.72,4120.51,4557.95,4668.72,4260.51,4020,4427.18,4406.67,4232.82
,6931.28,4067.18,4517.95,4502.05,4356.41,3772.31,4126.67,4558.46,4670.77,4264.62,4019.49,4426.15,4407.18,4231.28
,6955.38,4082.56,4514.87,4516.92,4356.92,3777.95,4137.44,4555.9,4669.74,4258.97,4019.49,4432.82,4404.62,4234.36
,6964.1,4076.41,4507.69,4509.23,4351.79,3776.41,4137.95,4555.9,4672.31,4260,4027.69,4438.46,4409.23,4245.13
,6948.21,4063.59,4509.74,4505.64,4351.79,3773.33,4127.18,4555.38,4668.21,4265.64,4029.74,4430.26,4410.26,4246.67
,6930.26,4060,4515.9,4505.13,4351.28,3774.36,4122.05,4554.87,4663.08,4256.92,4021.54,4421.54,4402.56,4235.9
,6946.67,4058.97,4510.77,4488.72,4351.28,3776.92,4127.69,4554.87,4663.59,4246.67,4016.92,4419.49,4399.49,4230.26
,6956.92,4052.82,4507.69,4482.05,4350.77,3776.92,4129.74,4554.36,4666.67,4252.31,4018.97,4417.95,4396.41,4231.79
,6941.54,4047.69,4509.74,4493.85,4342.56,3773.33,4125.13,4556.41,4670.77,4260,4023.59,4417.44,4397.44,4236.41
,6948.21,4048.21,4505.13,4492.82,4338.97,3768.72,4119.49,4556.41,4670.77,4257.44,4024.62,4416.92,4406.15,4244.62
,6961.54,4050.26,4506.15,4483.08,4349.23,3768.72,4120,4554.87,4672.82,4258.97,4028.72,4413.33,4411.28,4248.21
,6937.44,4046.15,4515.38,4488.21,4351.28,3770.77,4122.56,4557.95,4675.38,4262.05,4031.28,4410.26,4409.23,4243.59
,6933.85,4048.21,4512.82,4503.59,4348.72,3774.87,4129.74,4566.15,4678.46,4263.08,4032.82,4414.87,4407.69,4246.67
,6961.03,4067.69,4523.59,4518.46,4366.15,3796.92,4155.9,4585.13,4696.92,4281.54,4048.21,4427.69,4424.1,4268.21
,6966.67,4096.41,4559.49,4541.54,4393.85,3827.18,4185.64,4612.82,4729.23,4311.79,4075.38,4448.72,4453.33,4294.36
,6971.28,4108.72,4571.79,4553.85,4400,3834.36,4190.77,4623.59,4741.03,4320.51,4088.21,4461.54,4466.15,4306.15
,6970.26,4096.92,4558.46,4541.03,4389.74,3821.03,4183.08,4612.31,4726.67,4311.79,4082.05,4454.87,4457.95,4296.41
,6950.26,4088.21,4557.44,4535.9,4387.18,3820.51,4184.1,4608.72,4720.51,4308.72,4082.05,4446.67,4454.36,4292.82
,6944.62,4093.33,4563.08,4548.72,4390.26,3831.79,4187.69,4618.46,4730.26,4314.36,4091.28,4446.67,4461.54,4306.67
,6937.95,4096.41,4563.59,4547.69,4390.77,3832.31,4187.18,4622.56,4737.95,4316.41,4095.9,4447.18,4466.15,4312.31
,6907.69,4089.74,4565.64,4537.44,4388.72,3824.1,4181.54,4616.92,4733.33,4310.26,4091.79,4444.1,4463.08,4296.92
,6891.28,4090.77,4562.56,4538.97,4383.59,3817.44,4171.28,4609.74,4724.62,4304.62,4086.67,4437.95,4457.44,4290.26
,6887.69,4103.08,4562.05,4537.95,4380.51,3823.08,4167.69,4611.28,4728.21,4307.69,4090.26,4435.9,4461.03,4301.54
,6852.82,4108.72,4567.18,4536.92,4382.56,3830.26,4171.28,4616.41,4734.36,4311.79,4092.82,4440,4471.79,4302.56
,6823.08,4111.79,4568.21,4536.41,4383.08,3825.64,4170.77,4612.82,4728.21,4309.23,4090.77,4442.05,4473.85,4293.33
,6823.08,4118.46,4566.67,4526.15,4377.95,3819.49,4168.72,4608.72,4720.51,4306.67,4090.77,4434.36,4468.72,4294.36
,6810.77,4123.59,4561.54,4522.05,4374.36,3823.08,4170.77,4611.79,4724.1,4310.77,4091.28,4426.67,4466.67,4298.46
,6778.97,4124.62,4557.44,4525.64,4371.79,3823.59,4168.72,4613.33,4727.18,4313.33,4087.69,4424.1,4463.59,4298.46
,6750.77,4120.51,4561.03,4523.59,4366.67,3818.46,4158.97,4610.26,4721.54,4306.15,4083.08,4421.03,4460,4294.87
,6743.08,4113.85,4561.03,4522.05,4364.1,3817.95,4150.26,4606.15,4715.9,4293.85,4081.03,4415.38,4460.51,4289.23
,6740.51,4114.87,4560.51,4518.97,4366.15,3820.51,4154.36,4605.64,4716.92,4294.87,4082.05,4414.36,4461.54,4289.74
,6729.74,4116.92,4563.59,4510.26,4366.67,3821.03,4156.92,4607.69,4716.41,4303.59,4082.56,4413.85,4463.08,4291.28
,6716.41,4103.59,4551.28,4506.15,4358.46,3811.79,4144.62,4594.87,4704.1,4291.79,4072.31,4398.97,4455.9,4276.41
,6698.97,4089.74,4535.38,4507.18,4350.26,3799.49,4132.31,4578.97,4695.9,4273.85,4058.97,4379.49,4441.54,4257.95
,6690.26,4093.85,4539.49,4507.18,4352.31,3802.56,4139.49,4589.23,4704.62,4281.54,4061.03,4376.92,4442.05,4260.51
,6691.79,4103.08,4549.74,4509.74,4356.92,3815.38,4154.36,4602.56,4709.23,4296.92,4072.82,4386.67,4456.92,4275.9
,6686.67,4101.03,4550.26,4507.18,4357.95,3815.9,4156.41,4593.85,4701.54,4292.82,4074.36,4389.23,4459.49,4278.46
,6673.33,4092.82,4548.21,4509.23,4355.9,3805.13,4146.15,4588.72,4699.49,4287.18,4069.23,4381.03,4452.31,4273.85
,6665.64,4090.26,4546.67,4517.44,4354.36,3800.51,4140.51,4595.9,4704.62,4293.33,4067.18,4374.87,4453.33,4274.87
,6654.87,4091.79,4545.13,4514.87,4349.74,3804.1,4140.51,4595.9,4703.08,4294.87,4064.62,4375.9,4455.38,4273.33
,6630.77,4089.74,4549.74,4505.64,4346.67,3805.64,4141.03,4590.77,4704.1,4290.77,4065.64,4380,4455.9,4269.23
,6625.13,4091.28,4553.85,4509.23,4354.87,3807.18,4147.69,4596.41,4714.36,4294.87,4072.82,4383.08,4460,4277.95
,6625.64,4095.38,4548.72,4515.38,4360.51,3809.23,4153.85,4604.1,4715.38,4296.41,4071.79,4384.1,4457.44,4282.05
,6592.82,4085.64,4542.05,4507.18,4352.31,3803.08,4149.74,4594.36,4701.54,4283.59,4058.97,4377.44,4446.15,4266.15
,6568.72,4077.44,4542.05,4505.64,4348.21,3798.97,4147.18,4587.69,4699.49,4279.49,4056.92,4373.85,4442.05,4264.62
,6576.92,4085.13,4548.21,4520,4355.9,3805.13,4153.33,4598.46,4714.36,4292.31,4068.21,4388.72,4451.79,4281.03
,6560.51,4087.69,4549.74,4522.05,4361.54,3807.18,4151.28,4600,4715.38,4293.85,4069.74,4400,4455.9,4281.03
,6527.18,4078.46,4545.64,4504.62,4355.9,3802.56,4143.59,4586.15,4704.62,4284.1,4059.49,4393.85,4448.21,4274.36
,6518.97,4075.9,4544.1,4504.62,4351.79,3802.05,4139.49,4581.54,4697.95,4278.97,4052.31,4388.72,4446.15,4277.44
,6509.74,4079.49,4545.13,4524.62,4354.87,3803.59,4138.46,4585.64,4695.9,4278.46,4054.36,4391.79,4452.82,4281.03
,6490.26,4078.46,4546.67,4526.15,4359.49,3802.05,4142.05,4585.13,4699.49,4283.59,4060,4397.95,4455.9,4280
,6476.41,4073.33,4546.67,4507.69,4356.92,3800.51,4143.08,4584.62,4702.56,4287.69,4062.56,4402.56,4454.87,4279.49
,6456.41,4071.79,4549.74,4503.08,4351.28,3800.51,4140,4590.77,4702.56,4287.18,4065.64,4408.21,4458.97,4280.51
,6438.46,4073.33,4553.33,4517.44,4350.26,3800,4137.44,4597.95,4706.15,4289.23,4069.74,4420.51,4461.54,4283.59
,6427.18,4075.9,4548.21,4525.13,4351.79,3796.41,4138.97,4597.44,4709.74,4290.26,4067.18,4424.1,4455.9,4282.56
,6402.56,4074.36,4542.05,4512.31,4353.33,3794.36,4139.49,4595.9,4705.13,4288.72,4061.54,4416.41,4454.36,4277.95
,6371.28,4070.77,4542.56,4501.54,4351.79,3797.44,4137.44,4593.33,4701.54,4285.64,4058.46,4415.9,4456.41,4275.9
,6359.49,4070.77,4545.64,4502.05,4352.31,3802.05,4143.59,4591.79,4706.15,4285.13,4059.49,4426.67,4457.44,4277.44
,6357.44,4073.33,4550.77,4511.28,4356.41,3803.59,4152.31,4596.41,4709.23,4286.15,4062.56,4429.23,4458.46,4278.97
,6344.1,4076.41,4552.31,4520.51,4360,3805.13,4153.33,4601.54,4707.18,4286.15,4061.54,4427.18,4458.46,4280
,6320.51,4073.33,4545.13,4514.36,4358.46,3807.18,4151.28,4599.49,4703.08,4282.56,4056.41,4430.77,4455.9,4278.97
,6304.1,4065.64,4540.51,4502.56,4352.82,3807.18,4151.28,4597.95,4702.05,4279.49,4056.41,4430.26,4454.87,4275.9
,6298.46,4069.23,4549.23,4504.1,4351.28,3812.31,4152.82,4602.05,4706.67,4282.05,4057.95,4427.69,4457.95,4278.97
,6286.15,4077.44,4549.23,4512.82,4355.38,3814.87,4152.82,4597.95,4704.1,4278.97,4053.33,4430.77,4456.41,4281.03
,6261.54,4071.28,4534.36,4504.1,4358.97,3807.69,4151.79,4590.26,4696.41,4270.77,4048.21,4429.23,4449.23,4272.31
,6242.05,4062.56,4533.85,4494.87,4355.9,3801.03,4149.74,4588.72,4694.36,4267.18,4050.26,4427.18,4446.15,4265.64
,6241.54,4063.08,4544.62,4501.03,4350.26,3807.18,4149.23,4593.33,4696.92,4271.79,4055.9,4433.85,4449.74,4265.64
,6247.69,4065.13,4545.64,4507.69,4348.21,3811.79,4151.79,4596.92,4700.51,4276.92,4058.46,4436.41,4454.87,4264.62
,6241.54,4067.69,4544.1,4506.15,4349.23,3805.64,4149.74,4598.46,4704.1,4279.49,4064.1,4437.44,4460,4272.82
,6222.05,4054.36,4544.1,4498.97,4350.26,3801.03,4143.08,4602.05,4708.72,4285.13,4069.23,4444.62,4464.1,4280.51
,6205.64,4041.03,4538.46,4497.95,4349.74,3806.15,4138.46,4601.54,4709.23,4289.23,4066.15,4445.13,4463.59,4269.74
,6203.59,4066.67,4534.36,4502.56,4351.28,3814.36,4137.95,4595.38,4707.18,4286.67,4062.56,4441.54,4461.03,4262.56
,6201.03,4098.46,4534.87,4506.67,4352.82,3811.28,4133.85,4588.21,4699.49,4276.92,4056.92,4436.92,4448.72,4263.08
,6186.67,4099.49,4530.77,4513.33,4351.28,3797.95,4118.46,4576.92,4684.62,4261.54,4040.51,4424.1,4428.72,4252.82
,6173.33,4106.15,4527.69,4516.41,4344.62,3788.72,4106.67,4568.72,4676.92,4249.74,4026.67,4416.41,4416.92,4242.05
,6168.21,4127.18,4531.79,4515.38,4342.05,3791.79,4106.67,4567.69,4677.44,4247.18,4026.15,4419.49,4412.82,4238.46
,6160,4129.74,4539.49,4518.97,4348.21,3797.95,4112.31,4571.28,4681.03,4254.36,4026.67,4421.03,4409.23,4237.44
,6155.38,4123.59,4542.05,4526.15,4349.74,3797.95,4117.44,4575.9,4685.64,4262.05,4026.15,4422.56,4408.72,4239.49
,6150.26,4125.64,4541.03,4525.64,4347.69,3795.9,4118.97,4580.51,4688.21,4263.08,4031.28,4429.23,4411.28,4238.97
,6135.9,4127.18,4545.13,4521.54,4350.77,3798.46,4122.05,4584.1,4687.69,4262.56,4035.38,4430.26,4410.77,4236.92
,6128.72,4120.51,4550.26,4514.87,4350.26,3800,4124.1,4584.62,4691.79,4266.67,4035.38,4428.72,4411.28,4246.67
,6122.56,4112.82,4543.59,4505.64,4343.08,3795.9,4122.56,4585.13,4691.79,4263.59,4031.79,4427.18,4409.74,4248.21
,6091.79,4110.77,4535.38,4508.21,4340,3797.95,4121.03,4585.64,4682.56,4255.38,4025.64,4416.92,4400,4231.79
,6068.21,4103.08,4532.82,4512.31,4341.54,3803.08,4122.05,4585.64,4680,4249.74,4015.38,4407.18,4392.82,4217.95
,6066.67,4094.87,4530.26,4503.59,4342.56,3805.13,4127.69,4586.67,4684.62,4244.62,4007.69,4405.13,4391.79,4213.33
,6057.44,4100.51,4532.31,4502.05,4344.62,3810.26,4134.36,4595.38,4691.28,4250.26,4012.82,4408.72,4397.44,4221.54
,6047.18,4109.23,4541.54,4512.31,4345.64,3815.38,4141.03,4602.56,4698.97,4264.1,4023.08,4418.46,4409.74,4234.87
,6040,4108.72,4543.59,4516.41,4344.1,3810.77,4140,4594.87,4698.97,4263.08,4023.59,4422.56,4414.87,4235.38
