condition,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1,-16910322.868153654,17293993.607134417,-16470410.120211316,4491850.933732979,14280840.442225253,3836441.337992275,1412132.469686098,2757076.815743486,-264599.4867018988,-5581673.853732219,-3270982.5959112784,5576638.959339625,4937450.202842344,-12088435.843986116
1,-16296499.954768088,19058539.102219697,-16618928.77633337,1597684.210979967,10604342.828035116,2850299.5307822744,-226972.74652668933,3690597.129092331,339666.5494041445,-4142898.269261301,-1055184.9639832478,6548607.487843393,4128543.3255531806,-10477795.453037411
1,-15400786.06644133,21519266.111382786,-16817887.903874297,-2433545.1862943727,7184351.043271591,1392094.9472849835,-2017789.2138574184,4465175.538867631,1753724.1037160868,-2983465.054703232,864566.0184602977,7312102.995109174,3193159.378028995,-8030966.710950901
1,-14441747.300075972,24527341.15500862,-17070452.898484327,-6308905.960293642,4601195.26355715,-337697.6827198241,-3443602.099300118,4982630.486682481,3504813.087159795,-2254088.3301460296,1950595.3554979307,7665124.082058105,2202549.925376407,-5577755.08432058
1,-13696835.404594284,27561922.528797053,-17296124.76754797,-8759797.819831876,3044264.4250846216,-1808523.991108517,-4297822.178165193,5153778.364628348,5022570.5814282205,-1839157.1726219815,1997767.9051793343,7566311.598703132,1275516.484568032,-3923870.5545189218
1,-13243140.792416876,30030427.80283003,-17288995.791313883,-9132987.543530189,2330136.3610779685,-2508173.0287341047,-4790503.611523684,4903004.371794735,5820930.392255923,-1509016.28848343,1165889.6873935284,7111922.981422824,582014.4490031534,-3471508.9897759943
1,-12767714.568327008,31657613.58449108,-16741642.550899755,-7663017.968485913,2072965.2553989734,-2340749.7809304157,-5426772.336557761,4178641.392251408,5619967.383229603,-1152773.7339566592,-147326.32646037382,6462072.680014163,260577.77572841194,-4011840.8054957595
1,-11621688.861359147,32712705.14654983,-15365163.379926914,-5296995.986350309,1901303.6444784568,-1800608.4958375758,-6721255.3486919245,2983995.133457874,4390577.602116078,-923461.5926179244,-1507839.0167741466,5747860.024068192,315904.85531148803,-4815333.724423971
1,-9150819.89760394,33902095.089507386,-13071231.339435011,-3188810.376086833,1613979.4761310925,-1771135.4529116692,-8902527.682880048,1423739.0418699104,2338503.8141932976,-1178567.3718860047,-2610334.835279086,5006558.424180728,582053.8867739333,-4993502.776573752
1,-5148829.618853258,35953562.103882395,-10121239.588056067,-2150689.881208596,1218086.0863261092,-3025516.0686539933,-11764763.672415681,-264274.68854450074,-145628.3624826161,-2231977.913793436,-3335091.5435089106,4181719.16281051,792595.458052557,-3957951.473554516
1,-166899.1213023277,39118798.40387413,-7135781.23074808,-2350114.605652262,859445.6036452262,-5705335.130809952,-14740649.615113825,-1729298.189674227,-2555322.3569105305,-4065856.0199317895,-3699894.8100403724,3190175.3312614723,724062.9982417609,-1743331.2568392258
1,4546298.991621668,42896545.026476696,-4913838.946484987,-3378509.452157067,703072.4633495071,-9097523.200643798,-17150088.70658562,-2596059.2371640434,-4358592.298057684,-6196883.811059055,-3771152.005259843,2017018.277648237,325139.91951767815,974572.9787983256
1,7513407.8427877715,46171718.842846975,-4111953.767254918,-4599396.252780679,829569.231808387,-11882691.952159844,-18491346.850783654,-2595593.738123217,-5115842.538159103,-7815168.53784234,-3608553.4966389835,778203.5702832039,-252200.594990998,3179848.241007406
1,7711784.447144353,47730175.90879761,-4924451.247847761,-5539822.431078381,1189287.1714025391,-12764052.624130202,-18630248.43096981,-1677733.4028354958,-4614013.5819214545,-8155207.617121137,-3275891.417338209,-295137.1606675578,-743699.8196969383,3989010.206262449
1,5129582.870659726,46881307.825691916,-6930815.7054534685,-6098025.159694277,1621133.6911316048,-11155530.944963772,-17806886.257959843,-42410.59706640291,-2977389.441413844,-6909811.687877686,-2890077.2659361917,-951570.1921663232,-932994.8886583355,3063487.753706909
1,883933.4168783339,43840870.288881205,-9211922.139014665,-6482493.9540899675,1917135.914532681,-7548090.905141028,-16475422.95880664,1935092.0921919267,-697981.1236729369,-4451914.189913294,-2645347.5430747606,-1044649.7647518307,-784314.516530369,765105.3825113482
1,-3202813.1674181675,39648889.5730864,-10708650.010638721,-6973185.049794172,1904195.9934025912,-3328924.5742955427,-15067491.56411674,3852250.33450669,1459409.047987721,-1720026.1031947355,-2765625.1923522935,-616755.585416624,-469948.22452207503,-2011325.4772343256
1,-5394935.969374591,35655279.99237632,-10669489.626822531,-7691980.129110561,1515643.7508055177,-120583.03114321004,-13790872.387454014,5426495.1172027895,2677957.752109593,196241.1629320126,-3394146.2292274483,111022.14006546048,-283161.2727952319,-4237471.269564109
1,-4829311.618578279,32849591.809128355,-8978192.612911971,-8533205.57650944,829226.882698157,1024206.3240968033,-12544433.92943183,6568832.082075425,2376237.2660579924,565857.7253313124,-4485469.39310774,843614.5224731918,-498197.09830583906,-5188756.383016135
1,-1909743.8492340487,31399341.186335213,-6202382.455768327,-9273415.050939335,53202.87562395768,144644.50638816116,-10974405.143911464,7356046.010198316,456798.1649942199,-642032.1548737609,-5778806.473649496,1357199.726638035,-1265078.6129114232,-4721368.728890048
1,1889548.1610498205,30643264.18290056,-3336082.7482672245,-9750781.014855443,-546374.2192512893,-1673598.634868351,-8644998.902069414,7933663.958214495,-2595464.2009737445,-2761513.163450819,-6889236.774101675,1604499.9585543436,-2593111.575222568,-3279815.027658691
1,4720922.164277549,29530498.219170388,-1355725.5824884607,-9967195.607135136,-761136.3562028733,-2892776.269557488,-5262877.41085614,8418551.03992221,-5830852.361853073,-4771469.25679469,-7479803.720697406,1718042.7049941174,-4409637.55961574,-1656540.0031632588
1,5225923.334375056,27250993.63706432,-796249.0483451515,-10039407.808091816,-553676.3027504513,-2350915.525234286,-879465.2754004996,8859868.831780985,-8149663.568915405,-5790441.174890495,-7420950.982614549,1904333.8776367165,-6628029.707523064,-632320.2870913626
1,3152210.7123490586,23705784.987805042,-1539510.367499128,-10049017.046650264,-107140.90220280222,118212.64350613179,4006086.8937135777,9268242.417985354,-8707030.019118223,-5466539.309619841,-6843823.370962694,2284838.486590586,-9158767.99939917,-663547.1264976306
1,-559224.8969722656,19569100.93629939,-2901411.5296792258,-9922109.516484486,234631.15462043675,3599652.525367664,8504015.984073995,9670576.965753859,-7249402.281285906,-4073456.340726362,-6054612.884522689,2775072.981864658,-11850633.411823949,-1742199.686485115
1,-4237884.22013714,15931512.467594473,-3961855.4839719813,-9448812.266441068,131320.68575188614,6582086.466447507,11569272.224263288,10129949.001693085,-4239058.97164315,-2291552.7339399955,-5362059.700691914,3078881.0683394177,-14417219.10581313,-3464579.4314512834
1,-6256959.884440099,13743122.488017263,-3973879.9640597203,-8445914.945347326,-554010.8185223093,7742985.874898328,12364445.776005818,10699554.790105691,-703667.1134161839,-821536.7047845332,-4924556.443156435,2816186.344567188,-16434280.502856608,-5251488.897011074
1,-5741052.498245313,13368417.899357807,-2664914.6764373872,-6949206.12257539,-1626306.7515745996,6611433.566973149,10625762.018478276,11335511.458190521,2137396.037867156,-53823.23822803362,-4709638.347202236,1729500.2938230801,-17457138.449104067,-6605941.191322957
1,-2888231.414001304,14477374.131272448,-308245.6455299118,-5282528.728917276,-2589988.141282243,3766243.426942272,6868418.125980505,11834755.319068538,3320444.063605382,36932.76974939759,-4583878.758235018,-134043.9351079132,-17223359.707805045,-7293891.505739831
1,1210333.7136309869,16294269.420092007,2443027.7608691836,-3922828.034135278,-2853426.8339331793,489105.10593077086,2300794.196710285,11859932.73574881,2474636.9920230317,-253336.6783819729,-4464130.243055278,-2365819.7273966395,-15830396.170871254,-7382162.237231472
1,5127185.640409189,18030864.33518919,4862196.219166299,-3221270.527828929,-2020684.8876796472,-1914053.6357051085,-1570930.3068777106,11062455.640115859,-87627.4976828326,-632907.0844621396,-4420070.04641549,-4309940.592819344,-13766269.3252036,-7138947.930205738
1,7743379.838848482,19252655.54876046,6448661.919066565,-3154191.3643392813,-120579.89026290408,-2747246.1450496153,-3516989.638755642,9249234.957775917,-3554390.816267454,-1033460.4398954859,-4651254.74829346,-5312509.129646117,-11740695.989891814,-6862614.102049653
1,8681274.933909826,19997165.85940898,7096233.735717232,-3280863.200783976,2360824.075854097,-2187401.049435388,-3095676.473388322,6501799.57480511,-6978525.037752803,-1638882.7177463104,-5347898.879283514,-5000106.226394429,-10379154.30867562,-6728790.286234876
1,8355804.890323801,20624592.393570323,7078487.14114113,-2966176.4634312904,4680414.324860996,-1072104.8958688898,-858398.1432824186,3175947.118925143,-9653924.938595463,-2716890.4782255497,-6526500.135254674,-3459803.6295548147,-9934567.002921402,-6726880.181686894
1,7669782.652139233,21530180.238919,6884020.836098087,-1756752.0638346178,6178050.331984537,-371191.96562981507,1872084.539738137,-223041.86922089697,-11339260.827057868,-4371586.774525226,-7954358.821683196,-1231845.591764793,-10179066.863682956,-6707013.82147963
1,7537574.536841455,22900908.520738687,6990026.908683663,311702.4317384256,6578768.4359457325,-656941.0074493474,3571684.4069031244,-3221662.9977395968,-12246106.360929262,-6382716.011372953,-9224193.413690235,890808.2739759216,-10548084.408122472,-6501769.315523136
1,8473368.493484735,24640310.90914796,7670960.023596023,2673509.8647989673,6093079.060337716,-1857092.7761187262,3180247.7143566962,-5516401.782298612,-12824377.243175855,-8243314.3939657435,-9944565.792006396,2173122.69098539,-10468374.669299623,-6050472.099842529
1,10416340.978365628,26466579.275787085,8907871.972359786,4504346.509725037,5260793.684460471,-3389991.2891209894,553298.5862613067,-7000578.476175285,-13471169.714023827,-9386987.088121716,-9935942.44487351,2223265.7367609353,-9692910.154454147,-5454917.576950778
1,12832934.37307762,28089910.66074029,10415860.733075764,5160965.324103756,4628756.537131155,-4559581.560250508,-3509772.644309922,-7685693.619330387,-14314238.061951341,-9480791.913215254,-9316268.069002287,1126453.5978644649,-8455105.391114635,-4933429.966818714
1,15007705.900933262,29350006.27203502,11764286.303611998,4536523.714436148,4448188.334134116,-4958508.058679977,-7664676.524759784,-7591856.387948529,-15169434.964090036,-8616270.663516438,-8428260.333844716,-629596.4406194517,-7351949.638945082,-4696157.512746523
1,16366487.291701104,30244297.626665734,12539525.385633392,3121815.317130455,4564535.476891401,-4653823.421626587,-10644198.990531575,-6699330.239697656,-15673229.021808151,-7284365.086225706,-7658311.756850373,-2396899.083992737,-7016987.442623914,-4809516.054665394
1,16688695.600534996,30857170.27781876,12494971.132136667,1734817.6141237228,4557267.791106602,-4080017.494401422,-11798314.462103808,-5006436.029298577,-15500461.488741226,-6139294.878307192,-7259848.990646483,-3657116.517863204,-7764049.006674935,-5127383.547683911
1,16138924.134198416,31256162.483028807,11642585.628230803,1076794.952697181,4037499.330331877,-3739316.9696435947,-11303925.503449034,-2657431.0635518683,-14541398.202345338,-5673812.76076131,-7281962.240903521,-4218527.243765657,-9401471.5833707,-5334120.960696067
1,15137123.2854122,31424990.129683353,10258092.327610834,1372248.709780676,2917994.7283636336,-3906773.8856893526,-9973968.838310618,-41714.784529705736,-12947136.509946885,-5977354.645917334,-7627266.890184957,-4229542.314223614,-11321353.201883212,-5085338.110165014
1,14149347.0047635,31265474.549340077,8794541.623986598,2293614.6931351796,1489729.9765965878,-4509717.309669722,-8797240.306049062,2232945.2841591667,-11035016.530617999,-6703051.284784559,-8174928.282900437,-4014731.591781703,-12812965.892550291,-4178001.9336273246
1,13496398.057402216,30654359.44441516,7725609.628911017,3198271.270994148,259770.6476008692,-5227376.583407016,-8459836.20382658,3520886.2007525708,-9126176.925614718,-7256408.442470453,-8866352.591524675,-3832544.8329627286,-13423970.318381326,-2662629.3518884764
1,13250797.875893116,29516617.005453847,7366724.553809649,3523398.570082826,-346839.91793108085,-5720392.810649856,-9081357.896044927,3402515.379213683,-7418836.4004388405,-7101212.6880774265,-9688410.127327716,-3694630.489423071,-13169680.127039675,-838692.9275205329
1,13244655.811146924,27881938.931859683,7738931.6484036,3102475.2524336926,-234225.270650718,-5834240.260247474,-10264942.546512987,1896058.8692788044,-5966856.488578746,-6020768.984214046,-10575093.195944399,-3352136.6235536514,-12480549.870027632,864752.7266069489
1,13165884.589226933,25910726.814425338,8535394.720218074,2229341.9199350155,323251.8615778093,-5656731.444039421,-11390031.379912036,-507689.60959233646,-4757564.067770156,-4204217.844255312,-11320847.279781342,-2461439.7091909423,-11927245.41328275,2061166.842441124
1,12693616.297067977,23888642.266741797,9218411.320110818,1456392.6193006595,872489.2556607056,-5413920.0601759795,-11962721.638355149,-3025936.811485056,-3815058.2102180603,-2127700.1323738047,-11602815.903428584,-839373.794062315,-11885495.388117183,2543470.1793341693
1,11619884.560355682,22186727.351143215,9223327.65376697,1269545.9720753236,1086489.5055697213,-5289937.245354306,-11834384.545725634,-4903156.681948404,-3239302.9459469593,-310461.70307450206,-11136473.908137202,1337751.7580420792,-12331229.624456009,2321219.85369002
1,9918538.916437287,21179248.082619663,8194635.979635309,1839845.228527934,990556.8419535274,-5293882.539460074,-11194990.971731072,-5715114.933469597,-3138196.7637238423,914930.0680548274,-9885313.54412055,3513854.460634678,-12876713.124299426,1552602.2989413298
1,7745007.431933687,21122073.609078143,6154003.849144662,2982975.8041242235,962976.9767674011,-5255050.817522114,-10381114.159597114,-5509519.268098185,-3490174.373594966,1501064.9614166762,-8182207.586651318,4942251.307544716,-13018261.694192324,425973.9596465118
1,5374148.986238453,22024125.80171149,3518247.8483870355,4317400.941337587,1499633.1879291087,-4940002.442888542,-9634513.673917383,-4721406.022406205,-4036533.10856518,1621124.7558132736,-6648771.511566174,5003383.698426298,-12446948.140148785,-929890.3203509826
1,3102735.160718841,23573976.56525039,946014.8582396647,5493774.964472739,2878063.8544044145,-4209538.183817148,-8958609.748021439,-3918909.049943032,-4302288.339955747,1505592.355534536,-5912988.996363017,3498467.7759388327,-11242597.131638192,-2453694.084820848
1,1153737.2916991743,25184307.612763867,-929611.0942208599,6344633.267409387,4924371.965495894,-3116035.478988887,-8149753.911364169,-3518106.14279915,-3775230.7008455945,1294675.1145631648,-6259121.528020569,772495.0409300266,-9842609.202316748,-4083752.2343055354
